部门,车牌号,行驶里程,总里程,油耗,行驶时长,平均速度.KM.H.,急加速,急减速,急转弯,疲劳驾驶.次数.,夜间驾驶时长.H.,日期,驾驶行为评分,插拔
04无排行无提醒,皖AT0565,180.52,19821.75,21.24,4.56,39.59,15,39,0,1,0.65,2020/2/28,62.22,未拔出
04无排行无提醒,皖AT0658,63.88,25461.41,8.84,2.66,24.02,39,30,0,0,0.64,2020/2/28,80,未拔出
04无排行无提醒,粤BP439V,39.44,4233.16,4.35,1.27,31.06,52,45,0,0,0.22,2020/2/28,68.23,未拔出
04无排行无提醒,皖AT0608,0,21788.68,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,皖AT0666,0,15631.77,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/2/28,0,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,皖AT0540,0,34890.99,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/2/28,100,未拔出
04无排行无提醒,皖AT0658,274.29,25735.7,35.1,11.44,23.98,210,198,4,0,3.79,2020/2/29,62.89,未拔出
04无排行无提醒,皖AT0623,244.56,24140.17,27.39,8.06,30.34,91,90,4,0,2.43,2020/2/29,78.8,未拔出
04无排行无提醒,皖AT0661,179.48,24314.41,19.41,7.21,24.89,0,0,0,0,0,2020/2/29,91.7,未拔出
04无排行无提醒,皖AT0608,174.01,21962.69,21.93,6.48,26.85,33,106,11,0,0.26,2020/2/29,74.79,未拔出
04无排行无提醒,粤BP439V,42.22,4275.38,4.65,1.57,26.89,50,44,1,0,1.04,2020/2/29,71.11,未拔出
04无排行无提醒,皖AT0540,17.01,34908,2.37,0.76,22.38,0,0,13,0,0,2020/2/29,92.22,未拔出
04无排行无提醒,皖AT0565,7.5,19829.25,1.61,0.63,11.9,2,4,0,0,0,2020/2/29,95.61,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/2/29,100,未拔出
04无排行无提醒,皖AT0666,0,15631.77,0,0,0,0,0,0,0,0,2020/2/29,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/2/29,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/2/29,0,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/2/29,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/2/29,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/2/29,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/2/29,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/2/29,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/2/29,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0.02,0.42,0,0,0,0,0,0,2020/2/29,0,未拔出
04无排行无提醒,皖AT0623,227.94,24368.11,23.81,5.85,38.96,55,83,2,0,0.74,2020/3/1,82.15,未拔出
04无排行无提醒,皖AT0608,224.96,22187.65,28.54,9.83,22.89,79,161,12,0,2.3,2020/3/1,74.86,未拔出
04无排行无提醒,皖AT0658,200.71,25936.41,25.51,8.44,23.78,106,123,1,0,2.07,2020/3/1,69.99,未拔出
04无排行无提醒,皖AT0661,185.36,24499.77,20.22,7.2,25.74,0,0,0,0,0,2020/3/1,92.03,未拔出
04无排行无提醒,皖AT0565,146.43,19975.68,17.84,4.24,34.54,18,46,2,0,0.57,2020/3/1,79.01,未拔出
04无排行无提醒,粤BP439V,39.97,4315.35,4.65,1.78,22.46,49,52,0,0,0.85,2020/3/1,66.95,未拔出
04无排行无提醒,皖AT0540,13.93,34922.31,2.26,0.93,14.98,0,0,9,0,0,2020/3/1,94.21,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,皖AT0666,0,15631.77,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/1,0,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/1,100,未拔出
04无排行无提醒,皖AT0608,332.28,22519.93,39.59,13.18,25.21,82,188,10,1,1.48,2020/3/2,49.68,未拔出
04无排行无提醒,皖AT0623,280.48,24648.59,32.43,10.23,27.42,150,132,2,0,3.97,2020/3/2,69.22,未拔出
04无排行无提醒,皖AT0661,215.6,24715.37,23.01,8.1,26.62,0,0,0,1,0,2020/3/2,78.78,未拔出
04无排行无提醒,皖AT0565,126.34,20102.02,15.35,3.69,34.24,11,24,2,0,0.85,2020/3/2,86.94,未拔出
04无排行无提醒,皖AT0658,92.73,26029.14,11.69,4.66,19.9,39,29,0,0,0,2020/3/2,89.79,未拔出
04无排行无提醒,皖AT0540,60.39,34982.7,7.31,2.41,25.06,0,1,13,0,0,2020/3/2,89.21,未拔出
04无排行无提醒,皖AT0666,43.17,15674.94,7.26,2.21,19.53,13,11,64,0,1.01,2020/3/2,73.17,未拔出
04无排行无提醒,粤BP439V,39.97,4355.32,4.94,1.77,22.58,55,40,0,0,1.86,2020/3/2,59.8,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/2,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/2,100,未拔出
04无排行无提醒,皖AT0565,280.67,20382.69,31.37,4.28,65.58,13,31,1,0,1.63,2020/3/3,65.38,未拔出
04无排行无提醒,皖AT0623,212.1,24860.69,26.42,9.14,23.21,144,82,1,0,2.09,2020/3/3,75.61,未拔出
04无排行无提醒,皖AT0661,188.65,24904.02,21.03,8.08,23.35,0,0,0,2,0.19,2020/3/3,83.12,未拔出
04无排行无提醒,皖AT0540,143.41,35126.34,16.81,5.88,24.39,6,4,115,0,0,2020/3/3,81.58,未拔出
04无排行无提醒,皖AT0608,138.39,22658.32,17.61,4.94,28.01,33,71,5,0,0,2020/3/3,71.09,未拔出
04无排行无提醒,皖AT0666,135.56,15810.5,20.86,6.25,21.69,31,36,338,0,0.58,2020/3/3,61.22,未拔出
04无排行无提醒,皖AT0658,109.45,26138.59,13.71,5.22,20.97,49,67,1,0,0,2020/3/3,83.11,未拔出
04无排行无提醒,粤BP439V,45.67,4400.99,5.54,2.16,21.14,56,59,0,0,0.86,2020/3/3,63.65,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/3,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/3,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/3,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/3,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/3,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/3,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/3,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/3,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/3,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/3,100,未拔出
04无排行无提醒,皖AT0540,391.62,35518.19,43.27,9.9,39.56,23,21,259,1,7.34,2020/3/4,23.96,未拔出
04无排行无提醒,皖AT0623,303.98,25164.67,36.12,11.93,25.48,226,110,2,1,3.47,2020/3/4,51.21,未拔出
04无排行无提醒,皖AT0661,265.81,25169.83,27.71,9.12,29.15,10,66,4,1,0.12,2020/3/4,81.81,未拔出
04无排行无提醒,皖AT0608,146.77,22805.09,20.44,8.13,18.05,42,146,8,0,0.95,2020/3/4,68.66,未拔出
04无排行无提醒,皖AT0658,124.02,26262.61,15.45,5.67,21.87,39,61,1,0,0,2020/3/4,65.03,未拔出
04无排行无提醒,皖AT0666,95.15,15905.65,15.08,4.59,20.73,54,90,306,0,0,2020/3/4,58.78,未拔出
04无排行无提醒,皖AT0565,92.43,20475.12,10.19,3.94,23.46,7,15,0,0,0.43,2020/3/4,87.15,未拔出
04无排行无提醒,粤BP439V,91.37,4492.36,11.45,4.2,21.75,119,120,1,0,0.68,2020/3/4,70.4,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/4,0,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/4,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/4,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/4,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/4,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/4,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/4,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/4,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/4,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/4,100,未拔出
04无排行无提醒,皖AT0623,258.59,25423.26,31.69,11.06,23.38,104,91,0,1,2.32,2020/3/5,53.65,未拔出
04无排行无提醒,皖AT0661,218.32,25388.15,24.53,9.51,22.96,33,125,8,0,0.42,2020/3/5,77.6,未拔出
04无排行无提醒,皖AT0658,217.86,26480.47,27.04,9.05,24.07,100,93,1,0,2.11,2020/3/5,66.87,未拔出
04无排行无提醒,皖AT0608,203.37,23008.46,23.57,8.7,23.38,41,89,6,0,1.29,2020/3/5,72.49,未拔出
04无排行无提醒,皖AT0540,169.7,35687.89,20.85,7.87,21.56,5,0,80,1,0.14,2020/3/5,75.95,未拔出
04无排行无提醒,皖AT0565,85.36,20560.48,11.63,3.06,27.9,15,32,0,0,0.32,2020/3/5,78.08,未拔出
04无排行无提醒,粤BP439V,39.55,4531.91,4.39,1.22,32.42,40,46,0,0,0.4,2020/3/5,69.46,未拔出
04无排行无提醒,皖AT0666,36.51,15942.16,6.97,2.47,14.78,11,12,135,0,0.13,2020/3/5,69.34,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/5,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/5,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/5,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/5,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/5,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/5,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/5,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/5,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/5,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/5,100,未拔出
04无排行无提醒,皖AT0623,250.95,25674.21,31.05,10.8,23.24,144,115,5,1,2.59,2020/3/6,61.82,未拔出
04无排行无提醒,皖AT0608,243.43,23251.89,30.34,11.18,21.77,81,125,9,0,0.04,2020/3/6,78.83,未拔出
04无排行无提醒,皖AT0661,237.8,25625.95,25.71,9.95,23.9,22,106,6,1,1.17,2020/3/6,73.83,未拔出
04无排行无提醒,皖AT0666,126.68,16068.84,19.52,5.64,22.46,30,56,342,0,0,2020/3/6,63.61,未拔出
04无排行无提醒,皖AT0540,117.38,35805.27,14.08,5.39,21.78,1,1,16,0,0.17,2020/3/6,89.82,未拔出
04无排行无提醒,皖AT0658,74.98,26555.45,10.18,4.42,16.96,41,20,1,0,0,2020/3/6,81.86,未拔出
04无排行无提醒,粤BP439V,42.07,4573.98,4.96,1.56,26.97,42,58,0,0,0.59,2020/3/6,67.57,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/6,0,未拔出
04无排行无提醒,皖AT0565,0,20560.48,0,0,0,0,0,0,0,0,2020/3/6,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/6,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/6,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/6,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/6,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/6,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/6,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/6,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/6,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/6,100,未拔出
04无排行无提醒,皖AT0658,335.36,26890.81,41.31,13.77,24.35,176,196,3,0,4.97,2020/3/7,57.74,未拔出
04无排行无提醒,皖AT0623,257.13,25931.34,30.07,10.48,24.54,123,90,1,0,2.46,2020/3/7,72.74,未拔出
04无排行无提醒,皖AT0661,240.09,25866.04,25.62,9.72,24.7,23,127,6,0,0.19,2020/3/7,73.42,未拔出
04无排行无提醒,皖AT0608,197.08,23448.97,24.87,9.53,20.68,83,94,7,0,0,2020/3/7,81.65,未拔出
04无排行无提醒,皖AT0666,78.18,16147.02,12.09,4.47,17.49,20,45,216,0,0,2020/3/7,60.43,未拔出
04无排行无提醒,皖AT0540,25.79,35832.21,4.51,2.01,12.83,0,1,7,0,0,2020/3/7,91.3,未拔出
04无排行无提醒,粤BP439V,21.2,4595.18,2.38,0.81,26.17,24,27,0,0,0,2020/3/7,74.23,未拔出
04无排行无提醒,皖AT0565,8.07,20568.55,1.48,0.62,13.02,1,2,1,0,0,2020/3/7,98.02,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/7,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/7,0,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/7,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/7,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/7,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/7,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/7,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/7,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/7,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/7,100,未拔出
04无排行无提醒,皖AT0658,306.07,27196.88,38.71,13.27,23.06,101,174,2,1,5.77,2020/3/8,63.82,未拔出
04无排行无提醒,皖AT0608,228.46,23677.43,27.97,10.06,22.71,48,133,11,0,4.28,2020/3/8,77.78,未拔出
04无排行无提醒,皖AT0623,204.29,26135.63,25.56,9.66,21.15,93,64,0,1,3.04,2020/3/8,59.63,未拔出
04无排行无提醒,皖AT0666,168.9,16315.92,23.92,7.06,23.92,30,32,525,0,1.26,2020/3/8,49.42,未拔出
04无排行无提醒,皖AT0540,163.62,35995.83,20.23,7.34,22.29,7,3,84,0,0.56,2020/3/8,80.1,未拔出
04无排行无提醒,皖AT0661,153.51,26019.55,16.49,7.33,20.94,10,84,4,0,0,2020/3/8,75.48,未拔出
04无排行无提醒,粤BP439V,40.04,4635.22,4.28,1.29,31.04,49,39,0,0,0.63,2020/3/8,67.23,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/8,100,未拔出
04无排行无提醒,皖AT0565,0,20568.55,0,0,0,0,0,0,0,0,2020/3/8,100,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/8,100,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/8,0,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/8,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/8,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/8,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/8,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/8,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/8,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/8,100,未拔出
04无排行无提醒,皖AT0666,375.71,16691.63,50.23,6.83,55.01,20,55,514,1,0,2020/3/9,48.17,未拔出
04无排行无提醒,皖AT0658,312.15,27509.03,40.63,13.84,22.55,162,155,1,0,4,2020/3/9,69.74,未拔出
04无排行无提醒,皖AT0661,290.46,26310.01,30.64,10.72,27.1,15,146,9,1,0.98,2020/3/9,60.22,未拔出
04无排行无提醒,皖AT0608,274.95,23952.38,33.53,11.15,24.66,91,111,7,0,2.58,2020/3/9,63.66,未拔出
04无排行无提醒,皖AT0623,253.09,26388.72,34.92,10.48,24.15,58,79,1,0,3.45,2020/3/9,63.33,未拔出
04无排行无提醒,皖AT0540,116.81,36112.99,14.83,5.43,21.51,3,2,30,0,0.31,2020/3/9,91.5,未拔出
04无排行无提醒,粤BP439V,39.79,4675.01,4.55,1.36,29.26,54,58,0,0,0.52,2020/3/9,62.99,未拔出
04无排行无提醒,皖AT0565,29.84,20598.39,3.56,0.89,33.53,6,3,0,0,0,2020/3/9,93.47,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/9,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/9,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/9,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/9,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/9,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/9,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/9,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/9,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/9,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/9,100,未拔出
04无排行无提醒,皖AT0658,348.85,27857.88,41.12,13.76,25.35,118,126,1,0,5.72,2020/3/10,75.71,未拔出
04无排行无提醒,皖AT0661,236.57,26546.58,26.41,10.06,23.52,19,135,6,0,0.38,2020/3/10,82.57,未拔出
04无排行无提醒,皖AT0608,232.36,24184.74,30.77,11.46,20.28,99,137,14,0,3.27,2020/3/10,77.17,未拔出
04无排行无提醒,皖AT0623,226.55,26615.27,29.02,10.06,22.52,75,90,0,0,2.96,2020/3/10,79.05,未拔出
04无排行无提醒,皖AT0666,188.43,16880.06,28.39,7.44,25.33,43,69,698,0,2.14,2020/3/10,44.31,未拔出
04无排行无提醒,皖AT0540,116.27,36238.65,15.29,5.65,20.58,12,5,88,0,0,2020/3/10,79.67,未拔出
04无排行无提醒,皖AT0565,81.73,20680.12,10.56,2.52,32.43,10,15,0,0,0.83,2020/3/10,85.6,未拔出
04无排行无提醒,粤BP439V,40.15,4715.16,5.08,2.1,19.12,49,58,0,0,0,2020/3/10,71.28,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/10,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/10,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/10,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/10,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/10,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/10,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/10,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/10,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/10,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/10,100,未拔出
04无排行无提醒,皖AT0623,317.8,26933.07,36.69,12.3,25.84,107,100,4,2,1.77,2020/3/11,23.36,未拔出
04无排行无提醒,皖AT0565,251.16,20931.28,27.6,5.18,48.49,14,36,0,0,1.08,2020/3/11,79.17,未拔出
04无排行无提醒,皖AT0608,213.32,24398.06,27.37,10.08,21.16,79,134,10,0,4.85,2020/3/11,71.52,未拔出
04无排行无提醒,皖AT0661,191.25,26737.83,20.76,8.55,22.37,21,87,8,0,0.29,2020/3/11,82.91,未拔出
04无排行无提醒,皖AT0540,168.68,36407.57,20.15,7.17,23.53,5,9,138,0,0.3,2020/3/11,78.61,未拔出
04无排行无提醒,皖AT0658,146.47,28004.35,19.02,8.7,16.84,88,74,4,0,1.41,2020/3/11,77.85,未拔出
04无排行无提醒,皖AT0666,97.98,16978.04,15.86,4.75,20.63,38,45,141,0,0.05,2020/3/11,72.56,未拔出
04无排行无提醒,粤BP439V,45.43,4760.59,5.62,2.26,20.1,51,55,0,0,0.88,2020/3/11,69.26,未拔出
04无排行无提醒,皖AT0556,0,44.1,0,0,0,0,0,0,0,0,2020/3/11,0,未拔出
04无排行无提醒,皖AT0616,0,2377.84,0,0,0,0,0,0,0,0,2020/3/11,100,未拔出
04无排行无提醒,皖AT0560,0,27390.95,0,0,0,0,0,0,0,0,2020/3/11,100,未拔出
04无排行无提醒,粤S09158,0,113.23,0,0,0,0,0,0,0,0,2020/3/11,100,未拔出
04无排行无提醒,粤B3RC91,0,326,0,0,0,0,0,0,0,0,2020/3/11,100,未拔出
04无排行无提醒,粤B4C0S6,0,3066.51,0,0,0,0,0,0,0,0,2020/3/11,100,未拔出
04无排行无提醒,粤STB959,0,5434.9,0,0,0,0,0,0,0,0,2020/3/11,100,未拔出
04无排行无提醒,粤B83CT2,0,28.11,0,0,0,0,0,0,0,0,2020/3/11,100,未拔出
04无排行无提醒,粤B0Y92H,0,5216.72,0,0,0,0,0,0,0,0,2020/3/11,100,未拔出
04无排行无提醒,粤PR5795,0,2.55,0,0,0,0,0,0,0,0,2020/3/11,100,未拔出
04无排行无提醒,皖AT0623,335.68,27268.75,40.01,13.07,25.68,188,152,4,1,2.32,2020/3/12,44.21,未拔出
04无排行无提醒,皖AT0661,233.63,26971.46,25.64,9.93,23.53,22,162,12,0,0.74,2020/3/12,71.9,未拔出
04无排行无提醒,皖AT0658,175.98,28180.33,22.54,8.53,20.63,109,108,0,0,0,2020/3/12,72.11,未拔出
04无排行无提醒,皖AT0666,136.51,17114.55,20.62,5.51,24.77,24,50,259,0,0,2020/3/12,57.2,未拔出
04无排行无提醒,皖AT0540,128.37,36536.16,16.2,6.21,20.67,7,3,85,0,0.33,2020/3/12,75.94,未拔出
04无排行无提醒,皖AT0565,125.86,21057.14,13.78,2.83,44.47,8,23,1,0,2.72,2020/3/12,69.41,未拔出
04无排行无提醒,皖AT0608,123.23,24521.29,15.15,6.56,18.79,21,50,8,0,0.22,2020/3/12,87.2,未拔出
04无排行无提醒,粤BP439V,65.45,4826.04,8.43,3.53,18.54,85,70,0,0,0.14,2020/3/12,67.54,未拔出
